date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:22:47	27588/27588	---M--	200	added ('OK')	image/jpeg	etag:%226bc4-43e7ec489a8c0%22	http://geo.d51498.com/tasmans1999/report2/r0710/man6.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0710/man6.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0710/index.htm)
09:22:48	34019/34019	---M--	200	added ('OK')	image/jpeg	etag:%2284e3-4380df69c2080%22	http://geo.d51498.com/tasmans1999/report2/r0707/do01.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0707/do01.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0707/index.htm)
09:22:49	24075/24075	---M--	200	added ('OK')	image/jpeg	etag:%225e0b-4380df6ab62c0%22	http://geo.d51498.com/tasmans1999/report2/r0707/do02.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0707/do02.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0707/index.htm)
09:22:50	17793/17793	---M--	200	added ('OK')	image/jpeg	etag:%224581-4380df6baa500%22	http://geo.d51498.com/tasmans1999/report2/r0707/do03.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0707/do03.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0707/index.htm)
09:22:51	17630/17630	---M--	200	added ('OK')	image/jpeg	etag:%2244de-4380df6c9e740%22	http://geo.d51498.com/tasmans1999/report2/r0707/do04.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0707/do04.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0707/index.htm)
09:22:52	20091/20091	---M--	200	added ('OK')	image/jpeg	etag:%224e7b-4380df6c9e740%22	http://geo.d51498.com/tasmans1999/report2/r0707/do05.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0707/do05.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0707/index.htm)
09:22:53	30711/30711	---M--	200	added ('OK')	image/jpeg	etag:%2277f7-4380df6d92980%22	http://geo.d51498.com/tasmans1999/report2/r0707/do06.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0707/do06.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0707/index.htm)
09:22:54	24261/24261	---M--	200	added ('OK')	image/jpeg	etag:%225ec5-4380df6e86bc0%22	http://geo.d51498.com/tasmans1999/report2/r0707/do07.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0707/do07.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0707/index.htm)
09:22:55	30323/30323	---M--	200	added ('OK')	image/jpeg	etag:%227673-4380df6f7ae00%22	http://geo.d51498.com/tasmans1999/report2/r0707/do08.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0707/do08.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0707/index.htm)
09:22:56	30857/30857	---M--	200	added ('OK')	image/jpeg	etag:%227889-4380df706f040%22	http://geo.d51498.com/tasmans1999/report2/r0707/do09.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0707/do09.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0707/index.htm)
09:22:57	31042/31042	---M--	200	added ('OK')	image/jpeg	etag:%227942-4380df706f040%22	http://geo.d51498.com/tasmans1999/report2/r0707/do10.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0707/do10.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0707/index.htm)
09:22:58	18717/18717	---M--	200	added ('OK')	image/jpeg	etag:%22491d-4380df67d9c00%22	http://geo.d51498.com/tasmans1999/report2/r0705/puti1.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0705/puti1.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0705/index.htm)
09:22:59	45282/45282	---M--	200	added ('OK')	image/jpeg	etag:%22b0e2-4380df67d9c00%22	http://geo.d51498.com/tasmans1999/report2/r0705/puti2.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0705/puti2.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0705/index.htm)
09:23:00	36533/36533	---M--	200	added ('OK')	image/jpeg	etag:%228eb5-4380df68cde40%22	http://geo.d51498.com/tasmans1999/report2/r0705/puti3.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0705/puti3.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0705/index.htm)
09:23:01	30114/30114	---M--	200	added ('OK')	image/jpeg	etag:%2275a2-42b8f10062b00%22	http://geo.d51498.com/tasmans1999/report2/r0702/nara01.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0702/nara01.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0702/index.htm)
09:23:02	26218/26218	---M--	200	added ('OK')	image/jpeg	etag:%22666a-42b8f10156d40%22	http://geo.d51498.com/tasmans1999/report2/r0702/nara02.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0702/nara02.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0702/index.htm)
09:23:03	20349/20349	---M--	200	added ('OK')	image/jpeg	etag:%224f7d-42b8f10156d40%22	http://geo.d51498.com/tasmans1999/report2/r0702/nara03.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0702/nara03.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0702/index.htm)
09:23:04	21021/21021	---M--	200	added ('OK')	image/jpeg	etag:%22521d-42b8f1024af80%22	http://geo.d51498.com/tasmans1999/report2/r0702/nara04.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0702/nara04.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0702/index.htm)
09:23:05	15947/15947	---M--	200	added ('OK')	image/jpeg	etag:%223e4b-42b8f1033f1c0%22	http://geo.d51498.com/tasmans1999/report2/r0702/nara05.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0702/nara05.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0702/index.htm)
09:23:06	24673/24673	---M--	200	added ('OK')	image/jpeg	etag:%226061-42b8f1033f1c0%22	http://geo.d51498.com/tasmans1999/report2/r0702/nara06.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0702/nara06.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0702/index.htm)
09:23:07	27988/27988	---M--	200	added ('OK')	image/jpeg	etag:%226d54-42b8f10433400%22	http://geo.d51498.com/tasmans1999/report2/r0702/nara07.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0702/nara07.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0702/index.htm)
09:23:08	18959/18959	---M--	200	added ('OK')	image/jpeg	etag:%224a0f-42b8f10433400%22	http://geo.d51498.com/tasmans1999/report2/r0702/nara08.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0702/nara08.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0702/index.htm)
09:23:10	24078/24078	---M--	200	added ('OK')	image/jpeg	etag:%225e0e-42b8f0fd86440%22	http://geo.d51498.com/tasmans1999/report2/r0701/royal01.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0701/royal01.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0701/index.htm)
09:23:10	21569/21569	---M--	200	added ('OK')	image/jpeg	etag:%225441-42b8f0fe7a680%22	http://geo.d51498.com/tasmans1999/report2/r0701/royal02.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0701/royal02.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0701/index.htm)
09:23:11	21248/21248	---M--	200	added ('OK')	image/jpeg	etag:%225300-42b8f0ff6e8c0%22	http://geo.d51498.com/tasmans1999/report2/r0701/royal03.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0701/royal03.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0701/index.htm)
09:23:12	21087/21087	---M--	200	added ('OK')	image/jpeg	etag:%22525f-42b8f0ff6e8c0%22	http://geo.d51498.com/tasmans1999/report2/r0701/royal04.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0701/royal04.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0701/index.htm)
09:23:13	16548/16548	---M--	200	added ('OK')	image/jpeg	etag:%2240a4-426ad9f5220c0%22	http://geo.d51498.com/tasmans1999/report2/r0611/hosi1.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0611/hosi1.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0611/index.htm)
09:23:14	17660/17660	---M--	200	added ('OK')	image/jpeg	etag:%2244fc-426ad9f616300%22	http://geo.d51498.com/tasmans1999/report2/r0611/hosi2.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0611/hosi2.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0611/index.htm)
09:23:15	20203/20203	---M--	200	added ('OK')	image/jpeg	etag:%224eeb-426ad9f616300%22	http://geo.d51498.com/tasmans1999/report2/r0611/hosi3.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0611/hosi3.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0611/index.htm)
09:23:16	16296/16296	---M--	200	added ('OK')	image/jpeg	etag:%223fa8-426ad9f70a540%22	http://geo.d51498.com/tasmans1999/report2/r0611/hosi4.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0611/hosi4.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0611/index.htm)
09:23:17	36009/36009	---M--	200	added ('OK')	image/jpeg	etag:%228ca9-423f00ca36280%22	http://geo.d51498.com/tasmans1999/report2/r0608/sawa1.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0608/sawa1.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0608/index.htm)
09:23:18	28767/28767	---M--	200	added ('OK')	image/jpeg	etag:%22705f-423f00cc1e700%22	http://geo.d51498.com/tasmans1999/report2/r0608/sawa2.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0608/sawa2.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0608/index.htm)
09:23:19	19449/19449	---M--	200	added ('OK')	image/jpeg	etag:%224bf9-423f00ce06b80%22	http://geo.d51498.com/tasmans1999/report2/r0608/sawa3.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0608/sawa3.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0608/index.htm)
09:23:20	25659/25659	---M--	200	added ('OK')	image/jpeg	etag:%22643b-423f00cfef000%22	http://geo.d51498.com/tasmans1999/report2/r0608/sawa4.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0608/sawa4.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0608/index.htm)
09:23:21	12395/12395	---M--	200	added ('OK')	image/jpeg	etag:%22306b-42222501aaac0%22	http://geo.d51498.com/tasmans1999/report2/r0607-3/izu01.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-3/izu01.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-3/index.htm)
09:23:22	32019/32019	---M--	200	added ('OK')	image/jpeg	etag:%227d13-4222250392f40%22	http://geo.d51498.com/tasmans1999/report2/r0607-3/izu02.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-3/izu02.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-3/index.htm)
09:23:23	30427/30427	---M--	200	added ('OK')	image/jpeg	etag:%2276db-4222250487180%22	http://geo.d51498.com/tasmans1999/report2/r0607-3/izu03.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-3/izu03.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-3/index.htm)
09:23:24	33175/33175	---M--	200	added ('OK')	image/jpeg	etag:%228197-422225066f600%22	http://geo.d51498.com/tasmans1999/report2/r0607-3/izu04.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-3/izu04.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-3/index.htm)
09:23:25	30982/30982	---M--	200	added ('OK')	image/jpeg	etag:%227906-4222250857a80%22	http://geo.d51498.com/tasmans1999/report2/r0607-3/izu05.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-3/izu05.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-3/index.htm)
09:23:26	33495/33495	---M--	200	added ('OK')	image/jpeg	etag:%2282d7-4222250a3ff00%22	http://geo.d51498.com/tasmans1999/report2/r0607-3/izu06.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-3/izu06.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-3/index.htm)
09:23:27	24252/24252	---M--	200	added ('OK')	image/jpeg	etag:%225ebc-4222250c28380%22	http://geo.d51498.com/tasmans1999/report2/r0607-3/izu07.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-3/izu07.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-3/index.htm)
09:23:28	29954/29954	---M--	200	added ('OK')	image/jpeg	etag:%227502-4222250e10800%22	http://geo.d51498.com/tasmans1999/report2/r0607-3/izu08.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-3/izu08.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-3/index.htm)
09:23:29	25121/25121	---M--	200	added ('OK')	image/jpeg	etag:%226221-4222250f04a40%22	http://geo.d51498.com/tasmans1999/report2/r0607-3/izu09.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-3/izu09.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-3/index.htm)
09:23:30	29169/29169	---M--	200	added ('OK')	image/jpeg	etag:%2271f1-42222510ecec0%22	http://geo.d51498.com/tasmans1999/report2/r0607-3/izu10.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-3/izu10.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-3/index.htm)
09:23:31	22827/22827	---M--	200	added ('OK')	image/jpeg	etag:%22592b-41d42c56acb00%22	http://geo.d51498.com/tasmans1999/report2/r0607-2/pizza01.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-2/pizza01.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-2/index.htm)
09:23:32	19536/19536	---M--	200	added ('OK')	image/jpeg	etag:%224c50-41d42c5894f80%22	http://geo.d51498.com/tasmans1999/report2/r0607-2/pizza02.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-2/pizza02.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-2/index.htm)
09:23:33	24564/24564	---M--	200	added ('OK')	image/jpeg	etag:%225ff4-41d42c5a7d400%22	http://geo.d51498.com/tasmans1999/report2/r0607-2/pizza03.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-2/pizza03.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-2/index.htm)
09:23:34	34424/34424	---M--	200	added ('OK')	image/jpeg	etag:%228678-41d42c5c65880%22	http://geo.d51498.com/tasmans1999/report2/r0607-2/pizza04.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-2/pizza04.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-2/index.htm)
09:23:35	18542/18542	---M--	200	added ('OK')	image/jpeg	etag:%22486e-41d42c5e4dd00%22	http://geo.d51498.com/tasmans1999/report2/r0607-2/pizza05.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-2/pizza05.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-2/index.htm)
09:23:36	21287/21287	---M--	200	added ('OK')	image/jpeg	etag:%225327-41d42c6036180%22	http://geo.d51498.com/tasmans1999/report2/r0607-2/pizza06.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-2/pizza06.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-2/index.htm)
09:23:38	24712/24712	---M--	200	added ('OK')	image/jpeg	etag:%226088-41d42c621e600%22	http://geo.d51498.com/tasmans1999/report2/r0607-2/pizza07.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-2/pizza07.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-2/index.htm)
09:23:38	23310/23310	---M--	200	added ('OK')	image/jpeg	etag:%225b0e-41d42c6406a80%22	http://geo.d51498.com/tasmans1999/report2/r0607-2/pizza08.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-2/pizza08.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-2/index.htm)
09:23:39	28745/28745	---M--	200	added ('OK')	image/jpeg	etag:%227049-418b4164a7180%22	http://geo.d51498.com/tasmans1999/report2/r0607-1/sawa01.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-1/sawa01.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-1/index.htm)
09:23:41	27767/27767	---M--	200	added ('OK')	image/jpeg	etag:%226c77-418b41668f600%22	http://geo.d51498.com/tasmans1999/report2/r0607-1/sawa02.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-1/sawa02.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-1/index.htm)
09:23:41	9693/9693	---M--	200	added ('OK')	image/jpeg	etag:%2225dd-418b416783840%22	http://geo.d51498.com/tasmans1999/report2/r0607-1/sawa03.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-1/sawa03.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-1/index.htm)
09:23:42	15602/15602	---M--	200	added ('OK')	image/jpeg	etag:%223cf2-418b41696bcc0%22	http://geo.d51498.com/tasmans1999/report2/r0607-1/sawa04.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-1/sawa04.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-1/index.htm)
09:23:43	27025/27025	---M--	200	added ('OK')	image/jpeg	etag:%226991-418b416b54140%22	http://geo.d51498.com/tasmans1999/report2/r0607-1/sawa05.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-1/sawa05.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-1/index.htm)
09:23:44	24046/24046	---M--	200	added ('OK')	image/jpeg	etag:%225dee-418b416d3c5c0%22	http://geo.d51498.com/tasmans1999/report2/r0607-1/sawa06.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-1/sawa06.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-1/index.htm)
09:23:45	24671/24671	---M--	200	added ('OK')	image/jpeg	etag:%22605f-418b416f24a40%22	http://geo.d51498.com/tasmans1999/report2/r0607-1/sawa07.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-1/sawa07.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-1/index.htm)
09:23:46	24500/24500	---M--	200	added ('OK')	image/jpeg	etag:%225fb4-418b41710cec0%22	http://geo.d51498.com/tasmans1999/report2/r0607-1/sawa08.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0607-1/sawa08.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0607-1/index.htm)
09:23:47	6540/6540	---M--	200	added ('OK')	image/jpeg	etag:%22198c-418b415a298c0%22	http://geo.d51498.com/tasmans1999/report2/r0606/hotaru01.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0606/hotaru01.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0606/index.htm)
09:23:48	6858/6858	---M--	200	added ('OK')	image/jpeg	etag:%221aca-418b415c11d40%22	http://geo.d51498.com/tasmans1999/report2/r0606/hotaru02.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0606/hotaru02.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0606/index.htm)
09:23:49	13996/13996	---M--	200	added ('OK')	image/jpeg	etag:%2236ac-418b415d05f80%22	http://geo.d51498.com/tasmans1999/report2/r0606/hotaru03.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0606/hotaru03.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0606/index.htm)
09:23:50	24527/24527	---M--	200	added ('OK')	image/jpeg	etag:%225fcf-418b415eee400%22	http://geo.d51498.com/tasmans1999/report2/r0606/hotaru04.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0606/hotaru04.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0606/index.htm)
09:23:51	33613/33613	---M--	200	added ('OK')	image/jpeg	etag:%22834d-41675e12314c0%22	http://geo.d51498.com/tasmans1999/report2/r0604/hanami01.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0604/hanami01.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0604/index.htm)
09:23:52	33750/33750	---M--	200	added ('OK')	image/jpeg	etag:%2283d6-41675e150db80%22	http://geo.d51498.com/tasmans1999/report2/r0604/hanami02.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0604/hanami02.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0604/index.htm)
09:23:53	32603/32603	---M--	200	added ('OK')	image/jpeg	etag:%227f5b-41675e06bf9c0%22	http://geo.d51498.com/tasmans1999/report2/r0604/dinner01.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0604/dinner01.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0604/index.htm)
09:23:54	28439/28439	---M--	200	added ('OK')	image/jpeg	etag:%226f17-41675e099c080%22	http://geo.d51498.com/tasmans1999/report2/r0604/dinner02.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0604/dinner02.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0604/index.htm)
09:23:55	17357/17357	---M--	200	added ('OK')	image/jpeg	etag:%2243cd-41675e0a902c0%22	http://geo.d51498.com/tasmans1999/report2/r0604/dinner03.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0604/dinner03.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0604/index.htm)
09:23:56	16885/16885	---M--	200	added ('OK')	image/jpeg	etag:%2241f5-41675e0c78740%22	http://geo.d51498.com/tasmans1999/report2/r0604/dinner04.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0604/dinner04.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0604/index.htm)
09:23:57	14584/14584	---M--	200	added ('OK')	image/jpeg	etag:%2238f8-41675e0e60bc0%22	http://geo.d51498.com/tasmans1999/report2/r0604/dinner05.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0604/dinner05.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0604/index.htm)
09:23:58	31950/31950	---M--	200	added ('OK')	image/jpeg	etag:%227cce-41675e1049040%22	http://geo.d51498.com/tasmans1999/report2/r0604/dinner06.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0604/dinner06.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0604/index.htm)
09:23:59	14771/14771	---M--	200	added ('OK')	image/jpeg	etag:%2239b3-41675df1c4840%22	http://geo.d51498.com/tasmans1999/report2/r0601/haan01.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0601/haan01.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0601/index.htm)
09:24:00	28285/28285	---M--	200	added ('OK')	image/jpeg	etag:%226e7d-41675df3accc0%22	http://geo.d51498.com/tasmans1999/report2/r0601/haan02.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0601/haan02.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0601/index.htm)
09:24:01	31917/31917	---M--	200	added ('OK')	image/jpeg	etag:%227cad-41675df595140%22	http://geo.d51498.com/tasmans1999/report2/r0601/haan03.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0601/haan03.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0601/index.htm)
09:24:02	17361/17361	---M--	200	added ('OK')	image/jpeg	etag:%2243d1-41675df77d5c0%22	http://geo.d51498.com/tasmans1999/report2/r0601/haan04.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0601/haan04.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0601/index.htm)
09:24:03	18567/18567	---M--	200	added ('OK')	image/jpeg	etag:%224887-41675df965a40%22	http://geo.d51498.com/tasmans1999/report2/r0601/haan05.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0601/haan05.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0601/index.htm)
09:24:04	30699/30699	---M--	200	added ('OK')	image/jpeg	etag:%2277eb-41675dfb4dec0%22	http://geo.d51498.com/tasmans1999/report2/r0601/haan06.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0601/haan06.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0601/index.htm)
09:24:05	19515/19515	---M--	200	added ('OK')	image/jpeg	etag:%224c3b-41675dfd36340%22	http://geo.d51498.com/tasmans1999/report2/r0601/haan07.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0601/haan07.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0601/index.htm)
09:24:06	22940/22940	---M--	200	added ('OK')	image/jpeg	etag:%22599c-41675dff1e7c0%22	http://geo.d51498.com/tasmans1999/report2/r0601/haan08.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0601/haan08.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0601/index.htm)
09:24:07	26880/26880	---M--	200	added ('OK')	image/jpeg	etag:%226900-41675e0106c40%22	http://geo.d51498.com/tasmans1999/report2/r0601/haan09.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0601/haan09.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0601/index.htm)
09:24:08	24856/24856	---M--	200	added ('OK')	image/jpeg	etag:%226118-41675e02ef0c0%22	http://geo.d51498.com/tasmans1999/report2/r0601/haan10.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0601/haan10.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0601/index.htm)
09:24:09	17719/17719	---M--	200	added ('OK')	image/jpeg	etag:%224537-40b1915e10900%22	http://geo.d51498.com/tasmans1999/report2/r0511/sikine01.jpg	/home/kusa/websites/shiftVet/geo.d51498.com/tasmans1999/report2/r0511/sikine01.jpg	(from http://geo.d51498.com/tasmans1999/report2/r0511/index.htm)
